ID,Date,Text
356,2020-05-14,"kolika cijena avio karti krize covid-19 država florida sredinom ožujka počela provoditi mjere boravka kuće zatvarati plaže odgovor prijetnju covid-19 nadia bouzid agentica prodaju nekretnina umjetnica sjedištem miamiju slikanja murala novom hotelu cancunu meksiku spustivši četkicu ruku podigla telefon počela pretraživati ​​karte povratak kući gledala mjesta letu željela rezervirati 200 70 350 dolara izjavila bouzid cnn travel rezervirala odletila let sablasno prazan uhvatila panika promjena cijene navela pitanje platiti vratim dovršiti posao zemlje rade planove ponovno otvaranje granica poduzeća aviokompanije počinju doživljavati povratak putničkog prometa bouzidovo pitanje relevantno kakve avionske karte završi socijalno distanciranje znači prodanih mjesta cijene avionskih karata povećati delta air lines blokira srednja sjedala ograničava let 30 lipnja društveno distanciranje omogućujući 50 60 slobodnih mjesta letu ostale zrakoplovne tvrtke prihvaćaju slične mjere uključuju emirates american airlines japan airlines united wizz air druge mnoge druge zrakoplovne tvrtke omogućuju rezervaciju obično putnica ide daleko putnici plaćaju primijenili socijalno distanciranje 4 svibnja ultra jeftin američki prijevoznik frontier airlines objavio naknadu more room može kupiti letove 8 svibnja 31 kolovoza ovom naknadom putnik mogao platiti 39 dolara osigurao srednja sjedala ostanu prazna naknada trajala 48 sati 6 svibnja zrakoplovna kompanija povukla plan primila kritike članova kongresa sjedinjenih država svjesni zabrinutosti profitiramo sigurnosti namjera barry biffle izvršni direktor frontier-a pismu zastupnicima iata globalno udruženje zrakoplovnih kompanija želi imati zadnju riječ pitanju socijalnog distanciranja zrakoplovima izjava tisak 5 svibnja izjsnila prisiljavanja zrakoplovnih kompanija blokiraju srednja mjesta iata osnovi kaže financijsko zdravlje zrakoplovnih tvrtki vrijedi zdravlja njihovih zaposlenika kupaca kaže henry harteveldt zrakoplovni analitičar atmosphere research group priopćenje tisak uključuje procjenu cijene avio karti morati povećati prijevoznika zatraži ostave srednja sjedala otvorena potražnja ostane mala zrakoplovne tvrtke budu morale natjecati ograničeni broj putnika kompanije koristiti niske cijene privukle veći broj putnika harteveldt ključno vraćanje tog zahtjeva prvo vraćanje osjećaja sigurnosti strah povjerenje bit dvije emocije središtu glava planiranja putovanja osjeća zrakoplovna tvrtka adekvatno poštuje zdravstvene standarde pronaći avioprijevoznika čini cijene nafte opadaju avionske karte cijenu karata uključena doplata gorivo uključuje razlike troškovima goriva travnja cijene barele sirove nafte vrtoglavo pale standardnu ​​kartu povratnom linijom british airways-a londona johannesburga putovanje kolovozu 2020 godine doplata gorivo iznosi 30 ukupne cijene karte british airways nastojati prebaciti potencijalne uštede cijenama mlaznog goriva uklanjanjem smanjenjem naknada gorivo jednostavno mlazno gorivo obično čini 20-25 operativnih troškova aviokompanije objašnjava manoel suhet cnn travel suhet izvršni direktor business traveler deals-a bivši izvršni direktor avioprijevoznika smatra cijene sirove nafte mlaznog goriva dalje budu padale zračni prijevoznici imati koristi ovog nižeg cjenovnog okruženja teško dogoditi trenutno mnoge zrakoplovne tvrtke koriste zaštitu goriva umanjile rizik nestabilnosti cijena pristajući kupovinu određene količine nafte budućnosti utvrđenoj cijeni kaže suhet aviokompanije ove strategije prilagođavaju trenutnoj situaciji poboljšale položaj novčanog toka pojednostavljenjem troškova drugim riječima nafta jeftina mlazno gorivo dalje treba proizvesti sirove nafte proces pridonosi cijeni kupovina goriva ovom trenutku baš vrhu prioriteta aviokompanija odredišta trebaju turizam potaknuti ponudu avionskih letova nesigurnost uzrokuje oklijevanje neke čak šokantno niske cijene avio karti dovoljn motivacija rezervaciju zdravstvena ekonomska situacija odredišta stabilizira kathy kass pravnica fitness blogerica new yorka obično mjesečno putuje inozemstvo voli pregledavati avionske karte ožujku počela otkazivati ​​planirana putovanja odustala planiranja drugih odgodila krajlipnja početka srpnja misleći stvari morale redu sjedim vaučerima zrakoplovnih kompanija želim skupljati pala napast 29 travnja putnički blogovi pokrenuli lavinz preokreta poslovnoj klasi 840 dolara kanade meksika balija indoneziji karta obično košta četiri puta tog iznosa kass odlučila rezervirati željela posjetiti bali jednostavno znam kakva situacija kaže cnn travel želim izložiti neprilikama znam događa indoneziji znam bali ponovo spreman goste takva raspoloženja pokazati velikim preprekama oživljavanje turizma talijanski otok sicilija najavio plan prevlada oklijevanje vrati povratak odmorima the times of london izvještava regionalna vlada sicilije izdvojila 50 milijuna eura plaćanje polovine avionskih karata jednu svaka tri hotelska noćenja posjetitelje uključuje besplatan ulaz muzeje arheološka nalazišta upozorenje putnici voljni iskoristiti ove godine moći odmoriti siciliji otvaranja talijanskih granica strane turiste datum određen asiana airlines zauzela sličan stav promovirajući prodaju karata obećanje kupi leti kojeg datuma rezervirajte let sjedinjenih država južnu koreju aviokompanija odreći naknada promjene termina putovanja jednom tri puta zrakoplovne tvrtke prilagođavaju potražnji cijene ostati iste srcu crvenog središta australije zračnoj luci asfalt pretvorio muzej modernog singapurskog trgovačkog zrakoplovstva zrakoplovi vrijedni 5 milijardi dolara parkirani aerodromu alice springs singapura a380 777 scoot 787s silkair 737 nadamo ove avione zbogom vidimo kasnije obzirom sušno okruženje pomaže budu spremni nastavak usluge mnoge druge letjelice kriza covid-19 značiti povlačenje uporabe virgin atlantic ubrzao povlačenje svojih flota 747 a340-600 istovremeno zatvarajući bazu london-gatwicku klm oprostio svojih ikoničnih 747-ica brže planirano american airlines travnju povukao svoju flotu 757 767 e190 a330-300 aa 767 dalje lete brzi teretni avioni zrakoplovi napuštaju nebo isto događa letačkom kabinskom posadom svibanjskoj bilješci pilota united airlinesa dobio simple flying bryan quigley stariji potpredsjednik letenja unitedu dijeli otriježnjujuću spoznaju united piloti trenutno premašuju broj putnika prosjeku prevozimo 10000 putnika danu … trenutno imamo pilota putnika noti navodi united 30 lipnja otpustiti 4,457 12 250 pilota oneke zrakoplovne tvrtke tjednima smanjuju broj zaposlenika ryanair planira otpustiti 3000 british airways broj smanjio 30 000 lufthansa group zaposlila 80000 radnika skraćeno radno vrijeme početka svibnja neizvjesno aviokompanije prilagođavaju potražnji fleksibilnost ključna dalje nudile avionske karte pristupačnim normalnim cijenama krize covid-19 glavne zrakoplovne tvrtke očekuju njihove tvrtke veličine nastave radom kaže pablo chiozza predsjednik uprave world travel solutions bivši stariji potpredsjednik latam airlinesa znači kapacitet prilagođen potražnji vezi letova očekuje praznih sjedala skupo avionsko putovanje završetka krize covid-19 nadia bouzid rezervira jednosmjerrni ekonomski let cancun završila mural cijena karte može 70 dolara mogla 200 350 dolara avio karte nastaviti odgovarati ponudu potražnju mogućnost turističke promocije potreba kupnjom socijalne distance zrakoplovima pojavljivati privremeno sile namijenjene guranju cijena nižim višim vrijednostima mišljenje dobre ponude odluka kupnji ovisiti putniku rijeka"
357,2020-05-15,jedan dan novozaraženih pgž bilježimo 24 sata novozaraženih pgž informacijama stožera civilne zaštite pgž međuvremenu ozdravila trenutno našoj regiji 16 pozitivno 55 izliječenih
358,2020-05-15,1 zaraženi 24 sata proglašava epidemije hrvatskoj protekla 24 sata zabilježen jedan novi slučaj zaraze koronavirusom ukupan broj oboljelih 2222 preminula izvijestio nacionalni stožer civilne zaštite odluku kraju epidemije novom zakonu provodi način hzjz daje prijedlog ministru odluku donosi vlada prijedlog ministra tiče načina epidemiološka procjena bazira temelju indikatora težini bolesti opasnosti bolesti transmisiji bolesti građanima opasnosti ponovnog dolaska temelju broja oboljelih objasnio capak današnjoj tiskovnoj konferenciji rijeka
359,2020-05-16,"napuštena venecija razmišlja budućnosti covid-19 hordi turista ukidanje ograničenja većem dijelu italije zatvaranja 10 ožujka ulice venecije počinju ponovno živjeti turista toga buku uzrokuju usisavači pripremanje trgovina svečano otvaranje 18 svibnja vlasnici trgovina pripremaju postkarantensku veneciju ovom napuštenom turističkom gradu postavljaju isto pitanje koga otvaraju svake godine čak 30 milijuna turista cijelog svijeta posjećuje veneciju usmjerujući 2,5 milijardi dolara lokalno gospodarstvo međutim matteo secchi šef turističke skupine venessia kaže venecija privlačila daleko međunarodnih turista domaćih grad ponovno otvori sljedeći tjedan dalje izgledati izjavio cnn jezivo praznoj veneciji ovog tjedna turisti zapravo početi vraćati granice ponovo otvore dopuste međunarodna putovanja žele stvari vrate uobičajenom poslu jane mosto predvodi neprofitnu skupinu we are here venice borila dovesti kreatore politika razumiju prednosti održivog turizma pokrenuli kampanju zadržavanje ogromnih brodova krstarenje povijesne luke proučavali mogućnosti sprječavanje poplava grad izdržao prošle vidi pandemiju prekretnicu grada predviđa novu veneciju pojaviti svijetu post-pandemije nova venecija kojoj sanjam ovakva kakva stanovnika rekla cnn intervjuu veneciji problem venecije nedostatak turista nedostatak stalnih stanovnika stanovnika grad odražavati venecijansku kulturu prekrasan način života izvanredni grad nudi budući posjetitelji grada moći veneciji uživati načina venecija posljednje vrijeme postala žrtvom vlastite popularnosti masovnog turizma hranjenog popularnošću pristupačnošću brodova krstarenje jeftinim zračnim putovanjima stalnim padom lokalnog stanovništva bježalo rekordnih invazija turista stanovništvo venecije smanjilo 175000 drugog svjetskog rata 52000 secchijeva skupina čak pomogla organizirati pogreb veneciju 2009 godine broj stanovnika pao 60000 stvari pogoršale virus pokazuje turizam masakrirao stanovništvo kaže secchi ugostiteljstvu grad zaključao ostali mlečani mogli vidjeti zapravo prošlog ljeta unutarnja borba masovnim turizmom došla izražaja vlada zabrinuta ekoloških učinaka masovnog turizma gradske kanale zaprijetila kruzerima zabraniti ulazak povijesnu luku trga svetog marka težak izbor mlečane obzirom takvi brodovi osiguravaju posao tisućama tisuće plan kraju stavljen snage vlada pala kolovozu grad stavljen težak izbor nastaviti planom riskirati grad potpunosti uništi 25 veljače covid-19 učinio mlečani mogli zaustavio širenje virusa regiju veneto pretvorilo žarišta godišnje karnevalsko slavlje otkazano prvi šok otkazivanja karnevala probudio kaže secchi poput izmicanja tepiha nogama mnogi veneciji vide pandemiju šansu učine upravo gradska uprava uspjela provesti prošlosti preispitati masovni turizam pokušati stvoriti novu vrstu održivog turizma krhki grad melissa conn direktorica venecijanskog ureda save venice američke skupine kulturnu baštinu očuvanju ogromne gradske kulturne baštine donacije zaštitu pandemiju doživljava prekretnicu koristimo pozitivan način rekla cnn veneciji pokreću 30 40 hitnih projekata pomoći venecija pretrpjela povijesne poplave prošle godine grupa obično mora raditi turista njihovoj odsutnosti mogli raditi ometano uslijediti bit sporiji turizam masovni turizam kaže conn uvjereni možemo obnoviti ponovno razmisliti veneciji koncentrirajući pomoć gradu conn zna povlačenje toćke vrstu masovnog turizma venecija doživjela posljednjih godina dovesti zatvaranja nekih poduzeća trebat preispitati veneciju podigli višu razinu govori dizajnerskim trgovinama luksuznim proizvodima želimo postane monte carlo kaže moramo usredotočiti marku made venice promovirati lokalne zanatlije vratiti takvu veneciju ponuditi bolji kvalitet života ljudima žive posjećuju vidi priliku vakuumu stvorenom odsustvom masovnog turizma zabrana putovanja pokrenutog pandemijom privukli akademske programe grad predviđa turističke apartmane nalaze studenti unoseći novu energiju grad osjećamo ikad trenutak kaže conn spašavanje venecije posebna misija trenutno korak toga sljedeće dogodi veneciji presudno njezinu budućnost uostalom grad narasto pandemije prošlosti sama riječ karantena nastala gradskog odgovora crnu smrt 700 godina grad moćno trgovačko središte dovodilo trgovce cijelog svijeta kuga pogodila odlučili jedini način zaštite grada izoliranje brodova dolasku 40 quaranta giorni postala poznata karantena sljedeće dogoditi veneciji rukama mlečana možda prvi stoljeća mattia berto vodi kazališnu družinu veneciji vjeruje grad može pronaći pravu ravnotežu venecija načina savršena ljubavnica spremna dati svima želite traženja kakve obveze budućnost cnn vrijeme razmislimo venecija može vrijeme konačno riješimo sukob dvije venecije turiste mlečane vrijeme konačno posvetimo našoj budućnosti rijeka"
360,2020-05-16,2 novozaražena zadnja 24 sata hrvatskoj zadnja 24 sata zabilježena dva nova slučaja zaraze koronavirusom ukupno oboljelo 2224 priopćio subotu nacionalni stožer civilne zaštite podsjetimo ponedjeljka konferencija medije stožera poslali priopćenje novooboljeli bolesnici zaraženi koronavirusom otkriveni zagrebu karlovačkoj županiji testirano 52425 toga zadnja 24 sata 857
361,2020-05-17,"američka kompanija tvrdi ima stopostotni lijek koronu stručnjaci skeptični američka kompanija sorrento therapeutics objavila petak antitijela razvili pokazuju 100 postotno zaustavljanje koronavirusa predkliničkim istraživanjima ove objave dionice biotehnološke kompanije narasle petak 244 posto kompanije kazali planiraju generirati koktel antitijela služio zaštitni štit sars-cov-2 piše business insider kazali regulatora zatražiti prioritetnu procjenu ubrzani pregled svojih antitijela dodaju nadaju vladinoj podršci partnerstvu famaceutskom tvrtkom povećala proizvodnju klinička ispitivanja pokažu uspješnim kazali pune rezultate predkliničkih eksperimenata dostaviti recenziranje publikaciji tržišna vrijednost sorrenta porasla 549 milijuna dolara četvrtak 1,9 milijardi dolara brzom roku objave ove vijesti ugledni wall street journal ovu vijest popratio naslovom budite 100 posto skeptični lijeka koronavirus kompanije stižu optimistične najave reagiralo tržište konačan sud ovom lijeku dati daljnja ispitivanja sorrento lijek naziva covi-shield covi- štit tvrde učinkovit može koristiti samostalna terapija otprilike dva tjedna tim počeo analizu stotine antitijela njihove biblioteke otkrili desetak blokirali koronavirus tvrde pronašli terapiju 100 posto učinkovita razdoblja četiri inkubacije obzirom učinkovitost podataka vidjeli snažno tijelo uvjereni moglo djelovati prenosi riječi doktora marka brunswicka sorrenta nbc stručnjaci pozivaju oprez lijek testiran ljudima plan upotrijebiti antitijelo kombinacijom drugih stvorili koktel djelovati ljude virus mutira planiraju započeti povećanje proizvodnje znanstvenici upozoravaju deset posto lijekova uđu klinička ispitivanja dobiju odobrenje američke regulatorne agencije fda ključno zapamtiti rezultatima sorrenta laboratorijski podaci zapravo testirali lijek stvarnim ljudskim bićima dakle dogodi bit sjajno moramo vidjeti sigurnost učinkovitost lipi roy nbc-ev suradnik specijaliziran medicinu kompaniji nadaju kraja godine imati prijavu fda-u odorenje rijeka"
362,2020-05-18,italiji broj smrtnih slučajeva jednom danu prvi puta pao 100 prvi puta broj umrlih italiji posljednja 24 sata manji sto odnosu jučerašnje podatke broju umrlih broj preminulih porastao 99 ukupan broj umrlih koronavirusa ima 32007 ukupan broj novih slučajeva umrlih novozaraženih ozdravile ima 225886 povećanje 451 novih slučajeva odnosu ukupni broj trenutno oboljelih pozitivnih koronavirus ima 66553 1798 intenzivnoj njezi nalazi 749 13
363,2020-05-18,bivši onkolog who-a virus mogao prirodno pregorjeti pronalaska cjepiva bivši onkolog who-a tvrdi koronavirus mogao nestati dobijemo cjepivo novi koronavirus zaustavio svijet mogao nestati pojavi cjepivo vodeći znanstvenik bivši glavni onkolog svjetske zdravstvene organizacije who postoji realna vjerojatnost virus prirodno pregorjeti razvije cjepivo napisao twitteru karol sikora dekan medicinskog fakulteta sveučilišta buckinghamu javlja rt posvuda vidimo otprilike sličan obrazac pretpostavljam imamo imuniteta procjenjuje moramo nastaviti usporavati virus mogao nestati dodao izjava potaknula mnoštvo reakcije sikora kasnije pojasnio osobno mišljenje predstavio mogući scenarij trenutno nepoznatoj situaciji znanstvenik dodao zna dogoditi pozvao javnost drži pravila socijalne distance zemlje tvrtke svijeta krenule utrku razvoju cjepiva koronavirusa odnio 312000 života sveučilištu johns hopkins početkom ovog tjedna who otkrio provode klinička ispitivanja osam kandidata cjepivo 110 kandidata fazi predkliničke procjene države velika britanija kina započele testirati cjepiva ljudima međutim jasno učinkovit lijek obzirom očekuje uspješan razvoj trebati mjeseci čak godine nadalje čelnik američkog nacionalnog instituta alergije zarazne bolesti anthony fauci upozorio jamstva cjepivo učinkovito rijeka
364,2020-05-19,"kinezi ponovno uvode karantenu straha širenja epidemije regiju 100 milijuna stanovnika dužnosnici provincije jilin sjeveroistoku kine odredili dvije bolnice koronavirusne ustanove mogle nositi velikim pritiskom pacijenata sumnjom covid-19 kineski dužnosnici uveli stroge karantenske mjere dva grada provinciji jilin straha lokalnog širenja zaraze prijeti susjednim područjima objavljen the beijing news pokazao zdravstveni radnici obučeni zaštitna odijela testiraju koronavirus dio masovnih pregleda provela lokalna uprava vlasti shulana grada 700000 smještenog provinciji jilin rekli žestoko kazniti stanovnike krše pravila zaključavanju grad jilin provinciji jilin 4,5 milijuna stanovnika tjedan zatvorio jedan njegovih okruga područje kvalificirano visoko rizične 40000 stanovnika gradova jilin shulan dobilo testove vlasti spremaju spriječe drugi val izbijanja zaraze novi slučajevi infekcije pojavili shulanu početkom ovog mjeseca dalje širili zaprijetili regiji dongbei sjeveroistoku kine kojoj živi 108 milijuna građana područje dongbei geografsko područje čine trima provincije liaoning jilin heilongjiang pokrajina jilin prijavila pet novih infekcija čime ukupni broj potvrđenih slučajeva narastao 39 vjeruje infekcije povezane istim izvorom službenici otkrivaju zarazio prvi pacijent radnik praonici gradovi jilin shulan odredili jednu lokalnu bolnicu karantenu pacijenata covid-19 objavile vlasti šest dužnosnika jedan shulana pet grada jilina smijenjeni položaja pojave epidemije javljaju kineski mediji grad shulan zatvoren 9 svibnja dva registrirao 12 slučajeva covid-19 četiri kasnije grad jilin četiri milijuna stanovnika zatvorio granice obustavio javni prijevoz prošle srijede izvijestio šest novih potvrđenih slučajeva povezani zarazom mjestu shulan nedjelje službenici gradu jilin zapečatili jedan kvart fengman otkriveno 12 infekcija područje promijenjeno srednje rizičnog visoko rizično shulanski dužnosnici odlučili primijeniti daljnja ograničenja stanovnike infekcija dalje širi provinciji navodi službenom priopćenju objavljenom stambena naselja potvrđenim sumnjivim slučajevima covid-19 zapečaćena ponedjeljka nijedan građanin smio ući izaći lokalni supermarketi svakodnevno isporučiti dnevnu opskrbu kućnim ulazima domaćinstva područja zaraženosti imenovati jednog člana obitelji odlazi kupnju potrepština jednom svaka dva trajanju dva sata stanovnicima prekrše takva pravila bit zabranjeno napuštanje domova strogo kažnjavanje skladu zakonima navodi obavijesti rijeka"
365,2020-05-20,rožman mjere strože bundesligi rijeka inter odigrali prvi prijateljski dvoboj klubovi dobili zeleno svjetlo treninge kompletnim momčadima domaćin rujevici slavio uvjerljivih 4:1 nogomet drugom planu obzirom cjelokupnu situaciju sportkluba nazvali trenera rijeke simona rožmana vezi dojmovova utakmici cijeloj situaciji velikim mjerama opreza koronavirusa sportklub zadovoljni prvom utakmicom dugo vremena rožman moram reći igrača prisutna velika želja motiv igrom uopće čudi obzirom dugo igrali utakmice naravno nekih stvari moramo raditi poput suradnje igrača visokom nivou razumljivo obzirom situaciju treninzima išli sto posto radili istraživanja pokazuju može doći ozljeda išlo punom snagom ovakve stanke bundesligi prvih utakmica sedam osam ozljeda sportklub kakvom fizičkom psihičkom stanju igrači došli pripreme treninge kuće odrađivali maksimalno profesionalno nekih zabušavali rožman zanimljiva situacija kojoj igrači tog svakodnevnog podražaja navikli orijentirali video-treninge igrači kuće radili posebnom programu pokazali profesionalci došli pripreme jako dobrom stanju štoviše igrača radilo svojim nekim manama iskoristili vrijeme tijelo pripremili velike napore slijede tiče mentalnog aspekta fokusirani spremni čeka usljedećem razdoblju jako veseli sportklub idemo zanima sportsku javnost izgledalo pridržavanje koronavirusa rožman strogo moram reći čak strožije bundesligi gledao vikend igrači odvojeno ulazili izlazili terena rukovanja pazilo apsolutno svaku sitnicu bitno pridržavamo obzira maske nepotrebne testirani nikog pozitivnog koronavirus međutim trenutna realnost teško moramo naviknuti sportklub otežava posao treneru rožman moram priznati veliki izazov trener ponajprije cilj momčad držati okupu napraviti dobru atmosferu ekipi disali jedan drugog svatko imalo prati nogomet zna bitno imate dobar štimung ekipi ove pauze odlično funkcionirali ovim mjerama teško postići sprječava budemo bliski htio toga nezgodno razdoblje trenere naravno igrače sportklub jedan veliki minus rijeku prazna rujevica momčadi izgubiti nedolaskom navijača tribine komentirate rožman prazna rujevica jedan veliki minus alibija drugima istoj situaciji plakanja nedostajati atmosfera gradu živi klub funkcioneri kluba kojih velikom broju moramo naviknuti intera dobili dojam izgledati čudno čudno ponavljam alibija sportklub prva službena utakmica velike pauze najbitnija polufinale kupa osijekom praznoj rujevici bit veliki izazov vašu momčad rožman apsolutno početku igramo najvažniju utakmicu sezone bit jako bitno pronaći onu natjecateljsku nervozu nabrijanost mora prisutna bitne utakmice obzirom situaciju lako utakmice desetak dobro poznajem igrače vjerujem baš takvom nabrijanom stanju osijek iskoristit razdoblje utakmice pokušamo uigrati momčad dovesti optimalno stanje polufinale kupa ostatak prvenstva sportklub trenutno nalazite drugom mjestu hnl-u bit velika borba zadržavanje pozicije vodi kvalifikacije lp igrate polufinale kupa obrana titule kupu drugog mjesta prvenstvu cilj ostvariti oboje rožman kup jako bitan tom natjecanju broji titula cilj obrana naslova kupu pokušati zadržati drugo hnl-u međutim obzirom situaciju volio prvenstvo završi bude nekih novih problema titula kupu drugo prvenstvu apsolutno ostavilo jedan dobar trag ovu tešku izazovnu sezonu rijeka simon rožman
366,2020-05-23,novooboljelih korone hrvatskoj nacionalni stožer priopćenja izvijestio novim podacima koronavirusu hrvatskoj broj novooboljelih republici hrvatskoj 24 satnom razdoblju 0 čime ukupan broj oboljelih koronavirusa 2243 testirano 60864 toga 953 posljednja 24 sata respiratoru 6 pacijenata rijeka
367,2020-05-23,tragedija mladu riječku obitelj otkazali ultrazvuk otpustili bolnice korone izgubila bebu mlada obitelj uputila ozbiljne optužbe kliničkom bolničkom centru rijeka gubitka djeteta krenuli pravnu bitku svemu obaviješteno ministarstvo zdravstva prenosi dnevnikhr marko krmpotić ivana sabljak prvi trebali postati roditelji trudnoća prvog ivanine autoimune bolesti visokorizična 35 tjedna problema prvog znaka komplikacija došlo 13 ožujka ginekologinja primjetila zastoj rastu djeteta uputila bolnicu došla zaprimili odradili ponovo iste pretrage odradila ginekologinja zaključili rekla strašno dijete težini zaostajalo puna tri tjedna ispričala ivana toga dva puta vraćala bolnicu zakazanih pretraga lošeg stanja treći stigla krvarenjem vozilu hitne pomoći rodila mrtvo novorođenče čemu radovali trebalo sretno završilo puta dolazila lošim općim stanjem osjećala dijete pokreta prikopčana ctg nekome trebao alarm reagira pošalje doma rekla ivana sati porođaja rodilišta kaže otpuštena ikakve pomoći objašnjenja sutradan ujutro došao objasniti cjelokupnu situaciju onih prisutni prošli obratio objasnio rekla ivana dva navrata zatražili objašnjenja sastanke nadležnim liječnicima trud urodio plodom razgovarali svim strukama veze nemaju tim nikako doći ginekologa četvero upućeni slučaj odgovora marko kbc-a rijeka upit ovom slučaju poručuju proveden unutarnji stručni nadzor temeljem medicinske dokumentacije pisanih očitovanja liječnika sudjelovali liječenju mišljenja stručnog kolegija povjerenstvo zaključilo liječenju pacijentice učinjena stručna pogreška postupano sukladno pravilima medicinske struke stoji odgovoru kbc-a rijeka obitelj odvjetnica smatraju povjerenstvo osnovano inzistiranje dijele mišljenje redu nalaz povjerenstva saopćen cijelog povjerenstva učinila povjerenstva struke primili znanje redu pravilima struke rekli morati ići drugim rekla odvjetnica ingrid barić cijelom slučaju obaviješteno ministarstvo zdravstva pokrenulo postupak utvrđivanja činjenica obitelj istinu krenula pravnim podignuli kaznenu prijavu nepoznate osobe pokrenut najavljuju građansku parnicu rijeka
368,2020-05-31,koronavirus stigao europu studenom koronavirus europu mogao stići studenom prošle godine otkrili francuski znanstvenici dr michel schmitt bolnice albert schweitzer colmaru sjeveroistoku francuske tim istraživača pregledali tisuće rendgenskih snimaka prsa kraja 2019 uspjeli identificirati dva skeniranja skladu simptomima covid-19 skeniranja identificirana 16 18 studenog bacaju novo svjetlo trenutak koronavirusna kriza prvi pogodila europu znanstvenici nastavljaju potragu nultim pacijentom skeniranje pribavio nbc news 2500 rendgenskih snimaka tim g schmitta analizirao pokazao virus zemlji prvog prijavljenog slučaja 24 siječnja pulmolog globalni stručnjak zdravlje sveučilišta washingtonu dr vin gupta analizirao x-zrake nbc news uklapa obrazac vidimo koronavirusom posebno ranom infekcijom koronavirusom nekih primjećujete abnormalnosti dijelovima pluća svugdje nenormalnosti tim dr schmitta uspio identificirati 12 slučajeva koronavirusa prosincu 16 siječnju međutim znanstvenik zaključke moguće izvesti tim istraživati rendgenske snimke listopada pokušaju otkriju širenje virusa nbc news budućnošću možemo upravljati razumijemo prošlost očito razumijemo ovu epidemiju dodao potpunosti moglo promijeniti vladinu strategiju upravljanja krizom bfmtv 24 pacijenta imali jedan pozitivan rezultat covid-19 27 prosinca bolnici međutim dr cohen vrijeme prerano znati pacijent nulti pacijent dodao iznenađenen shvatio zaražen sastavili slagalicu radio nikakva putovanja jedini kontakt imao njegovom ženom veljači petorici britanaca dijagnosticiran koronavirus alpskom selu contamines-montjoie nedaleko mont blanca dobili virus čovjeka brightona boravio istom odmaralištu pacijent srednjih godina letio singapura skijalište povratku veliku britaniju pokazao simptome zaraznog virusa anonimni pacijent odvezen specijalnu jedinicu zarazne bolesti bolnicu guy londonu stavljen karantenu treći pacijent koronavirusom britanskom tlu šest ostalih državljana velike britanije bliskom kontaktu odmaralištu odvedeni bolnicu lyonu saint-etienneu grenobleu novih dokaza dolazi francuska počinje ukidati ograničenja zatvaranja postupno počinje ponovno otvarati škole ranije ovog mjeseca švedski državni epidemiolog anders tegnell otkrio zemlja imala slučajeve koronavirusa studenom prošle godine izjavio švedskoj novinskoj agenciji tt širenja infekcije wuhana kasnije vidjeli europi mislim mogli pronaći pojedinačne slučajeve putnicima wuhanu studenom prosincu prošle godine uopće zvuči čudno prirodno švedska svega zemalja odupiru blokadi planira provesti opsežno testiranje uzoraka pacijenata prošle godine zbrinjavali respiratornih simptoma gripe vidjeli pozitivni koronavirus prvi službeni slučaj koronavirusa zemlji žena jönköpinga 31 siječnja testirala pozitivnost putovanja kinu žena oporavila bolesti prvi slučaj virusa wuhanu kini prvi prijavljen svjetskoj zdravstvenoj organizaciji who 31 prosinca zemlja prijavila slučajeva neobične upale pluća vlastima pacijenti trgovci dobavljači tržištu huanan seafood-a 13 siječnja who potvrdio prvi slučaj kine tajlandu rijeka
